,Unnamed: 0,face,confidence,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28,Y_29,Y_30,Y_31,Y_32,Y_33,Y_34,Y_35,Y_36,Y_37,Y_38,Y_39,Y_40,Y_41,Y_42,Y_43,Y_44,Y_45,Y_46,Y_47,Y_48,Y_49,Y_50,Y_51,Y_52,Y_53,Y_54,Y_55,Y_56,Y_57,Y_58,Y_59,Y_60,Y_61,Y_62,Y_63,Y_64,Y_65,Y_66,Y_67,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19,Z_20,Z_21,Z_22,Z_23,Z_24,Z_25,Z_26,Z_27,Z_28,Z_29,Z_30,Z_31,Z_32,Z_33,Z_34,Z_35,Z_36,Z_37,Z_38,Z_39,Z_40,Z_41,Z_42,Z_43,Z_44,Z_45,Z_46,Z_47,Z_48,Z_49,Z_50,Z_51,Z_52,Z_53,Z_54,Z_55,Z_56,Z_57,Z_58,Z_59,Z_60,Z_61,Z_62,Z_63,Z_64,Z_65,Z_66,Z_67
10,0,0,0.975,-40.5,-149.1,919.5,0.185,-0.156,0.027,-125.4,-124.3,-122.6,-119.4,-112.3,-99.6,-82.3,-63.3,-44.0,-26.3,-11.5,2.4,14.0,21.7,25.7,28.6,29.9,-104.2,-93.0,-78.8,-64.3,-50.7,-23.5,-11.1,1.0,13.0,21.5,-36.2,-35.4,-34.5,-33.7,-52.0,-44.1,-36.1,-28.7,-22.1,-87.3,-77.9,-68.5,-60.4,-68.7,-77.9,-18.2,-9.8,-0.8,6.8,-0.3,-9.1,-69.5,-56.8,-44.7,-37.1,-28.8,-19.7,-12.4,-20.1,-29.3,-38.3,-46.9,-58.4,-64.6,-45.6,-37.7,-29.3,-16.4,-29.6,-38.3,-46.5,-189.6,-169.0,-149.3,-130.7,-113.2,-98.3,-86.6,-77.3,-74.2,-76.7,-85.5,-97.7,-113.5,-132.8,-153.0,-173.8,-194.9,-198.1,-205.5,-207.3,-205.1,-200.8,-202.2,-206.9,-209.3,-208.3,-201.8,-187.7,-175.5,-163.5,-151.3,-145.3,-142.4,-140.1,-142.4,-144.9,-187.1,-190.4,-190.7,-186.1,-184.6,-184.6,-187.0,-191.8,-191.8,-188.8,-185.9,-185.7,-121.0,-127.5,-129.9,-127.9,-129.7,-126.8,-120.9,-110.7,-105.8,-105.0,-105.9,-110.7,-120.9,-123.5,-122.7,-123.2,-120.6,-115.6,-114.8,-115.7,956.2,955.3,956.5,956.6,954.4,948.4,936.7,923.5,921.4,930.8,948.1,962.1,970.9,973.3,972.2,972.9,975.3,926.6,920.8,916.7,912.4,907.8,913.6,919.4,925.0,930.5,936.2,907.8,901.9,895.6,889.7,901.3,899.5,898.6,901.3,904.0,920.6,918.2,918.2,917.9,916.8,917.0,923.2,924.1,926.5,930.1,925.7,923.7,916.7,905.6,900.1,899.4,901.6,910.4,922.0,911.8,903.7,901.8,902.2,907.8,915.1,901.8,901.2,903.1,919.7,904.6,902.9,903.8
11,0,0,0.975,-42.1,-148.9,920.5,0.17,-0.17,0.029,-127.0,-125.8,-123.9,-120.8,-114.1,-101.9,-85.1,-65.8,-46.3,-28.6,-13.8,-0.0,11.5,19.1,23.2,26.2,27.7,-105.9,-94.7,-80.5,-66.0,-52.5,-25.4,-13.0,-1.1,10.9,19.7,-38.0,-37.1,-36.1,-35.2,-53.4,-45.5,-37.5,-30.2,-23.6,-88.8,-79.4,-69.9,-61.8,-70.1,-79.4,-20.1,-11.8,-2.7,4.9,-2.2,-11.0,-70.7,-57.8,-45.7,-38.2,-30.2,-21.1,-13.9,-21.4,-30.4,-39.3,-47.6,-59.4,-65.7,-46.6,-38.8,-30.6,-17.9,-30.9,-39.4,-47.4,-189.3,-168.7,-148.8,-130.3,-112.7,-97.7,-86.0,-76.5,-73.1,-75.2,-83.6,-95.7,-111.7,-131.3,-151.9,-173.0,-194.3,-198.1,-205.6,-207.3,-205.2,-201.0,-202.4,-207.1,-209.6,-208.7,-202.3,-187.9,-175.7,-163.8,-151.6,-145.3,-142.3,-140.1,-142.5,-145.0,-186.9,-190.4,-190.6,-186.1,-184.5,-184.4,-187.0,-191.9,-191.9,-188.8,-185.9,-185.7,-120.4,-127.4,-130.0,-128.0,-129.8,-126.8,-120.5,-110.3,-105.5,-104.8,-105.6,-110.2,-120.3,-123.3,-122.6,-123.1,-120.2,-115.6,-114.8,-115.7,955.5,954.3,955.1,955.0,953.1,947.3,936.3,923.3,921.1,930.4,948.1,962.8,972.0,974.5,973.6,974.2,976.7,927.1,921.6,917.8,913.8,909.5,915.5,921.4,926.9,932.5,938.1,909.6,903.8,897.7,891.8,902.7,900.8,900.0,902.9,905.7,921.5,919.2,919.4,919.1,917.9,918.0,925.1,925.9,928.4,931.9,927.6,925.4,916.8,905.9,900.9,900.2,902.3,911.0,922.5,911.9,903.6,901.9,902.3,907.7,915.4,902.5,901.9,903.7,920.2,904.8,903.1,904.0
12,0,0,0.975,-43.2,-147.7,914.6,0.17,-0.178,0.025,-127.9,-126.6,-124.7,-121.5,-114.8,-102.9,-86.2,-66.8,-47.1,-29.4,-14.8,-1.4,9.7,17.1,21.1,24.1,25.5,-106.8,-95.8,-81.7,-67.3,-53.8,-26.8,-14.5,-2.6,9.3,17.9,-39.3,-38.2,-37.2,-36.1,-54.3,-46.4,-38.4,-31.1,-24.6,-89.7,-80.4,-71.0,-62.9,-71.1,-80.4,-21.6,-13.2,-4.2,3.2,-3.7,-12.5,-71.0,-58.3,-46.3,-38.9,-31.0,-22.2,-15.2,-22.3,-31.1,-39.8,-48.0,-59.6,-66.0,-47.2,-39.5,-31.5,-19.1,-31.7,-40.0,-47.9,-188.1,-167.7,-147.9,-129.4,-111.8,-96.5,-84.4,-74.7,-71.3,-73.5,-82.2,-94.6,-110.9,-130.7,-151.3,-172.4,-193.7,-196.7,-204.3,-206.1,-203.9,-199.8,-201.2,-206.0,-208.5,-207.7,-201.2,-186.9,-174.7,-162.7,-150.5,-144.1,-141.3,-139.0,-141.5,-144.0,-185.8,-189.3,-189.6,-185.1,-183.5,-183.3,-186.2,-191.0,-191.1,-188.0,-185.1,-184.8,-118.8,-125.9,-128.7,-126.8,-128.6,-125.6,-119.1,-109.0,-104.2,-103.5,-104.2,-108.6,-118.7,-122.0,-121.4,-121.9,-118.9,-114.4,-113.6,-114.3,949.1,948.1,949.0,948.9,947.1,941.5,930.8,917.8,915.6,925.1,942.9,957.7,967.0,969.3,968.1,968.4,970.6,920.8,915.2,911.4,907.6,903.6,909.6,915.6,921.3,927.0,932.6,903.6,897.7,891.4,885.4,896.5,894.7,893.8,896.9,899.9,915.4,913.2,913.4,913.2,912.0,912.1,919.4,920.3,922.8,926.4,922.0,919.8,910.5,899.4,894.5,893.9,896.0,904.8,916.4,905.7,897.4,895.7,896.0,901.2,909.0,896.3,895.7,897.6,914.0,898.6,896.9,897.7
13,0,0,0.975,-44.1,-148.3,915.0,0.151,-0.19,0.03,-128.5,-127.2,-125.4,-122.8,-117.3,-106.3,-89.9,-69.5,-48.7,-30.2,-15.2,-1.8,9.1,16.1,19.9,22.9,24.3,-107.7,-96.7,-82.6,-68.1,-54.6,-27.7,-15.3,-3.3,8.5,17.1,-40.2,-39.0,-37.9,-36.9,-55.2,-47.2,-39.2,-31.9,-25.4,-90.6,-81.4,-72.0,-63.8,-72.1,-81.2,-22.4,-14.0,-5.0,2.4,-4.5,-13.3,-72.2,-59.1,-47.3,-39.7,-31.5,-22.6,-15.5,-22.6,-31.4,-40.4,-48.8,-60.4,-67.0,-48.1,-40.2,-31.9,-19.4,-32.0,-40.6,-48.8,-187.7,-167.8,-148.8,-131.0,-113.8,-98.6,-86.4,-76.1,-72.2,-73.8,-81.7,-93.9,-110.3,-130.4,-151.2,-172.4,-193.9,-197.2,-204.8,-206.5,-204.4,-200.3,-201.7,-206.6,-209.2,-208.3,-201.9,-187.4,-175.3,-163.3,-151.1,-144.7,-141.6,-139.3,-141.8,-144.3,-186.0,-189.6,-190.0,-185.6,-183.8,-183.7,-186.6,-191.3,-191.4,-188.3,-185.4,-185.2,-119.2,-126.4,-128.9,-127.0,-128.8,-125.7,-119.3,-110.1,-105.9,-105.3,-106.1,-110.1,-119.3,-122.3,-121.6,-122.0,-119.1,-115.6,-114.9,-115.8,948.9,947.0,947.2,947.1,945.8,940.5,929.8,916.0,913.3,923.2,942.3,958.5,968.9,971.8,970.7,971.0,973.5,922.0,916.6,912.8,909.0,905.1,911.2,917.2,922.9,928.8,934.4,905.1,899.2,892.8,886.8,897.7,895.9,895.0,898.1,901.2,916.6,914.5,914.9,914.8,913.4,913.4,921.2,922.1,924.6,928.1,923.8,921.7,910.0,899.2,894.8,894.2,896.4,905.2,916.6,905.0,896.3,894.5,894.9,900.2,908.4,896.1,895.5,897.5,914.0,897.8,896.0,896.9
14,0,0,0.975,-44.7,-149.1,915.4,0.137,-0.19,0.026,-129.9,-128.3,-126.4,-123.9,-118.8,-108.0,-91.7,-71.1,-49.6,-30.4,-14.8,-1.0,9.7,16.3,19.7,22.4,23.6,-108.7,-97.6,-83.4,-69.0,-55.3,-28.6,-16.1,-4.1,7.8,16.5,-40.9,-39.7,-38.6,-37.5,-56.1,-47.9,-39.7,-32.4,-25.8,-91.4,-82.1,-72.7,-64.6,-72.8,-81.9,-23.2,-14.7,-5.7,1.8,-5.2,-14.0,-73.2,-59.6,-47.7,-40.1,-31.9,-23.1,-15.6,-22.9,-31.5,-40.4,-48.8,-60.6,-68.0,-48.6,-40.7,-32.4,-19.6,-32.1,-40.7,-48.8,-188.1,-168.4,-149.5,-131.8,-114.7,-99.6,-87.6,-77.5,-73.6,-75.2,-83.3,-95.7,-112.2,-132.4,-152.8,-173.5,-194.3,-197.6,-205.1,-207.0,-204.8,-200.8,-202.1,-207.1,-209.7,-208.9,-202.3,-188.0,-175.8,-163.8,-151.6,-145.0,-142.0,-139.7,-142.1,-144.7,-186.5,-190.0,-190.3,-186.0,-184.3,-184.1,-187.2,-191.8,-191.9,-188.8,-186.0,-185.8,-120.0,-126.9,-129.4,-127.4,-129.3,-126.4,-120.3,-112.6,-109.1,-108.5,-109.1,-112.4,-120.0,-122.4,-121.8,-122.2,-120.2,-118.7,-118.1,-118.8,952.2,949.9,949.6,949.0,947.9,942.4,931.4,916.6,913.2,923.2,943.2,960.3,971.2,974.0,973.1,973.5,976.5,924.3,918.7,914.8,910.9,907.0,913.0,919.3,925.1,931.1,936.6,907.1,900.9,894.3,888.0,899.2,897.2,896.2,899.4,902.7,918.6,916.3,916.6,916.6,915.0,915.0,923.4,924.2,926.7,930.2,925.8,923.7,910.9,899.9,895.5,894.9,897.0,906.0,918.0,904.6,894.9,893.0,893.7,899.8,909.0,896.8,896.1,898.1,915.0,896.8,894.9,895.9
15,0,0,0.975,-45.5,-149.2,917.0,0.164,-0.186,0.027,-131.0,-129.4,-127.5,-124.8,-119.1,-107.8,-91.0,-70.5,-49.6,-30.8,-15.7,-2.1,8.8,15.7,19.2,21.8,22.8,-109.4,-98.3,-84.1,-69.6,-55.9,-29.0,-16.7,-4.7,7.0,15.6,-41.4,-40.2,-39.1,-38.1,-56.8,-48.6,-40.5,-33.0,-26.4,-92.2,-82.8,-73.5,-65.4,-73.6,-82.7,-23.9,-15.5,-6.5,1.0,-6.0,-14.8,-74.9,-61.5,-49.2,-41.2,-32.7,-23.5,-16.2,-23.7,-32.7,-42.1,-50.9,-63.0,-69.9,-50.0,-41.8,-33.1,-20.2,-33.3,-42.3,-50.8,-188.5,-168.5,-149.4,-131.6,-114.5,-99.5,-87.6,-77.6,-73.8,-75.8,-84.2,-96.7,-113.0,-132.9,-153.2,-173.9,-194.9,-197.6,-205.1,-207.0,-204.9,-200.7,-202.1,-207.1,-209.7,-208.8,-202.4,-187.6,-175.6,-163.8,-151.7,-145.4,-142.4,-140.1,-142.5,-145.0,-186.5,-190.0,-190.3,-185.8,-184.2,-184.1,-186.9,-191.8,-191.9,-188.8,-186.0,-185.7,-120.8,-127.8,-130.1,-128.2,-130.0,-127.1,-120.9,-111.2,-106.7,-105.9,-106.8,-111.2,-120.8,-123.6,-122.9,-123.3,-120.7,-116.2,-115.4,-116.3,952.4,950.5,950.6,950.3,949.1,943.9,933.1,919.0,916.1,925.7,944.8,960.6,970.5,973.2,972.1,972.9,976.0,923.6,918.1,914.2,910.1,906.0,912.3,918.5,924.4,930.5,936.3,906.3,900.5,894.2,888.3,899.6,897.7,896.7,899.6,902.6,918.0,915.8,916.1,916.1,914.6,914.6,922.6,923.5,926.0,929.6,925.2,923.1,913.2,901.8,896.8,896.2,898.5,907.8,920.0,908.0,898.7,896.8,897.3,903.2,911.7,898.2,897.6,899.7,917.5,900.3,898.4,899.4
16,0,0,0.975,-45.8,-149.4,918.4,0.171,-0.177,0.021,-131.6,-130.2,-128.2,-124.6,-116.8,-103.5,-86.4,-67.3,-48.5,-31.6,-17.6,-4.5,7.0,14.9,19.0,21.7,22.8,-109.7,-98.5,-84.3,-70.0,-56.5,-29.2,-17.1,-5.2,6.7,15.4,-41.5,-40.4,-39.2,-38.1,-57.1,-48.8,-40.6,-33.1,-26.4,-92.5,-83.0,-73.7,-65.4,-73.8,-83.0,-24.2,-15.9,-6.8,0.8,-6.2,-15.0,-76.0,-62.6,-49.7,-41.6,-32.9,-23.5,-16.2,-23.9,-33.3,-42.8,-51.8,-64.3,-71.0,-50.6,-42.2,-33.4,-20.3,-33.8,-42.9,-51.6,-190.1,-169.0,-148.7,-129.6,-111.6,-96.4,-84.5,-75.4,-72.4,-74.9,-83.9,-96.2,-112.2,-131.8,-152.6,-174.0,-195.6,-197.9,-205.7,-207.6,-205.6,-201.5,-202.9,-207.8,-210.3,-209.5,-202.9,-188.5,-176.4,-164.4,-152.2,-146.0,-143.2,-140.9,-143.4,-145.9,-187.1,-190.6,-190.9,-186.4,-184.9,-184.8,-187.6,-192.5,-192.6,-189.6,-186.8,-186.4,-121.9,-128.9,-131.4,-129.5,-131.3,-128.4,-122.1,-110.8,-105.5,-104.6,-105.5,-110.6,-121.7,-124.8,-124.0,-124.6,-121.7,-115.7,-114.8,-115.6,953.2,952.1,953.0,952.7,950.1,944.3,933.4,920.9,919.2,928.3,945.4,959.5,968.0,970.5,969.6,970.7,973.5,923.4,918.4,914.8,911.1,907.3,913.2,919.3,924.9,930.8,936.4,907.0,901.1,894.9,889.1,900.2,898.1,897.0,900.2,903.2,918.0,916.1,916.6,916.1,914.8,914.7,922.4,923.6,926.1,929.4,925.1,922.9,915.6,903.9,898.4,897.7,900.1,909.4,921.9,910.8,901.8,899.6,899.9,905.9,914.2,900.0,899.5,901.6,919.6,903.2,901.1,902.0
17,0,0,0.975,-45.9,-149.8,918.2,0.172,-0.171,0.017,-132.2,-130.7,-128.7,-125.1,-117.3,-103.7,-86.3,-67.0,-48.0,-31.0,-16.8,-3.6,7.8,15.5,19.4,21.8,22.6,-110.4,-99.2,-85.0,-70.7,-57.1,-29.5,-17.3,-5.5,6.5,15.1,-41.9,-40.7,-39.6,-38.4,-57.7,-49.3,-40.9,-33.3,-26.5,-93.0,-83.6,-74.3,-66.0,-74.4,-83.5,-24.5,-16.1,-7.0,0.7,-6.4,-15.3,-77.4,-63.5,-50.3,-41.9,-32.8,-23.0,-15.3,-23.3,-33.0,-42.8,-52.2,-65.1,-72.4,-51.1,-42.4,-33.2,-19.4,-33.5,-43.0,-52.0,-190.4,-169.5,-149.2,-130.2,-112.3,-97.2,-85.3,-76.2,-73.3,-76.0,-85.1,-97.4,-113.3,-132.6,-153.1,-174.2,-195.4,-198.2,-205.9,-207.8,-205.9,-201.6,-203.0,-207.9,-210.4,-209.5,-203.1,-188.5,-176.5,-164.6,-152.4,-146.2,-143.4,-141.0,-143.6,-146.2,-187.3,-190.7,-191.1,-186.5,-185.1,-185.0,-187.6,-192.5,-192.7,-189.7,-186.9,-186.6,-123.0,-129.5,-131.8,-129.8,-131.7,-129.2,-123.3,-111.9,-106.3,-105.2,-106.1,-111.4,-122.6,-125.2,-124.4,-125.2,-122.8,-116.4,-115.3,-116.2,954.6,953.3,954.2,953.7,951.0,944.9,933.6,920.6,918.8,928.1,945.5,959.6,967.8,970.1,968.9,970.1,973.2,924.0,918.7,914.9,911.0,907.0,912.9,919.1,924.7,930.5,936.1,906.7,900.7,894.3,888.4,900.1,897.9,896.7,899.9,902.9,918.2,916.2,916.7,916.3,914.9,914.8,922.3,923.6,926.0,929.3,925.0,922.8,916.5,904.1,898.3,897.6,900.1,909.8,922.9,911.2,901.4,899.1,899.4,906.0,915.1,899.9,899.4,901.6,920.5,903.0,900.7,901.6
18,0,0,0.975,-46.2,-150.6,920.9,0.172,-0.173,0.02,-132.7,-131.2,-129.3,-125.9,-118.2,-104.7,-87.0,-67.5,-48.3,-31.2,-17.1,-3.9,7.7,15.4,19.3,21.7,22.5,-110.8,-99.5,-85.3,-70.9,-57.2,-29.6,-17.4,-5.5,6.4,15.1,-42.1,-40.9,-39.7,-38.6,-58.1,-49.6,-41.1,-33.4,-26.6,-93.2,-83.8,-74.5,-66.2,-74.6,-83.7,-24.7,-16.2,-7.2,0.5,-6.6,-15.4,-78.3,-64.1,-50.9,-42.3,-32.9,-23.1,-15.3,-23.4,-33.1,-43.2,-52.7,-65.7,-73.3,-51.7,-42.8,-33.3,-19.3,-33.6,-43.4,-52.6,-191.0,-170.1,-150.1,-131.1,-113.4,-98.4,-86.7,-77.7,-74.8,-77.3,-86.1,-98.0,-113.7,-133.0,-153.6,-174.7,-196.1,-198.9,-206.5,-208.4,-206.4,-202.2,-203.6,-208.5,-211.0,-210.1,-203.7,-189.0,-176.9,-165.0,-152.8,-146.8,-143.9,-141.5,-144.1,-146.7,-187.9,-191.3,-191.6,-187.0,-185.6,-185.6,-188.1,-193.0,-193.3,-190.2,-187.4,-187.0,-124.3,-130.3,-132.3,-130.4,-132.3,-129.9,-124.4,-113.3,-107.8,-106.8,-107.7,-113.0,-123.9,-126.1,-125.2,-126.0,-123.9,-117.4,-116.4,-117.3,957.7,956.0,956.6,956.2,953.6,947.5,936.1,922.7,920.8,930.3,948.1,962.6,971.1,973.8,972.8,974.2,977.5,927.0,921.6,917.8,913.7,909.5,915.3,921.4,927.3,933.3,939.1,909.3,903.3,896.9,891.0,902.9,900.7,899.3,902.5,905.5,920.9,918.9,919.4,919.1,917.6,917.4,925.0,926.3,928.7,932.0,927.6,925.5,919.3,907.1,901.3,900.6,903.2,912.9,926.1,914.1,904.0,901.6,902.0,908.8,918.0,902.6,902.1,904.5,923.7,905.7,903.5,904.4
19,0,0,0.975,-46.3,-150.9,922.1,0.176,-0.18,0.024,-132.6,-131.1,-129.2,-126.0,-118.7,-105.5,-88.0,-68.4,-49.1,-32.0,-17.7,-4.4,7.3,15.1,19.2,21.6,22.6,-110.8,-99.3,-85.0,-70.4,-56.8,-29.6,-17.3,-5.4,6.5,15.2,-42.0,-40.8,-39.6,-38.5,-58.0,-49.5,-41.0,-33.4,-26.6,-93.2,-83.6,-74.3,-66.0,-74.4,-83.6,-24.7,-16.2,-7.2,0.5,-6.5,-15.3,-78.0,-63.9,-50.7,-42.2,-32.9,-23.2,-15.5,-23.6,-33.1,-43.2,-52.6,-65.6,-73.1,-51.5,-42.7,-33.3,-19.5,-33.6,-43.4,-52.5,-191.1,-170.3,-150.4,-131.6,-114.1,-99.2,-87.4,-78.2,-75.1,-77.5,-86.3,-98.2,-114.0,-133.4,-154.0,-175.2,-196.6,-199.2,-206.7,-208.4,-206.4,-202.1,-203.5,-208.5,-211.1,-210.3,-204.0,-189.0,-176.9,-165.0,-152.9,-146.9,-144.0,-141.6,-144.2,-146.7,-188.1,-191.5,-191.7,-187.1,-185.8,-185.7,-188.1,-193.2,-193.4,-190.4,-187.6,-187.1,-124.5,-130.5,-132.5,-130.5,-132.4,-130.0,-124.7,-113.7,-108.3,-107.3,-108.2,-113.4,-124.2,-126.3,-125.4,-126.1,-124.2,-117.9,-116.8,-117.7,958.1,956.3,956.8,956.5,954.2,948.6,937.6,924.3,922.4,931.7,949.6,964.1,972.9,976.0,975.3,976.8,980.1,928.0,922.4,918.5,914.3,910.1,915.9,922.1,928.2,934.5,940.7,910.3,904.3,898.0,892.1,904.0,901.7,900.4,903.6,906.7,921.9,919.8,920.3,920.1,918.5,918.3,926.1,927.4,929.8,933.2,928.8,926.6,920.1,908.1,902.4,901.6,904.3,914.0,927.1,915.1,905.2,902.8,903.2,909.8,918.8,903.7,903.2,905.6,924.7,906.8,904.6,905.5
20,0,0,0.975,-45.9,-151.0,923.5,0.179,-0.179,0.025,-132.4,-130.9,-129.1,-125.9,-118.4,-105.1,-87.4,-67.9,-48.7,-31.6,-17.4,-4.1,7.6,15.5,19.6,22.1,23.1,-110.6,-99.1,-84.7,-70.1,-56.4,-29.0,-16.7,-4.8,7.1,15.9,-41.5,-40.3,-39.2,-38.1,-57.6,-49.1,-40.6,-33.0,-26.2,-92.8,-83.3,-74.0,-65.8,-74.1,-83.2,-24.0,-15.6,-6.6,1.0,-6.0,-14.8,-77.7,-63.4,-50.4,-41.9,-32.7,-23.1,-15.3,-23.4,-32.9,-42.8,-52.1,-65.0,-72.7,-51.1,-42.4,-33.1,-19.3,-33.3,-43.0,-52.1,-191.6,-170.8,-150.8,-131.9,-114.3,-99.4,-87.8,-78.6,-75.7,-78.1,-86.8,-98.6,-114.2,-133.4,-154.0,-175.2,-196.6,-199.4,-206.9,-208.6,-206.5,-202.2,-203.6,-208.5,-211.1,-210.3,-204.0,-189.1,-177.0,-164.9,-152.7,-147.0,-144.0,-141.5,-144.1,-146.7,-188.3,-191.7,-192.0,-187.4,-186.0,-185.9,-188.3,-193.3,-193.6,-190.5,-187.7,-187.3,-124.8,-130.3,-132.1,-130.2,-132.0,-129.9,-124.9,-114.4,-109.1,-108.1,-109.1,-114.0,-124.4,-126.2,-125.3,-126.1,-124.4,-118.4,-117.3,-118.2,959.8,958.2,958.7,958.3,955.9,950.1,938.8,925.5,923.5,933.0,951.0,965.6,974.5,977.5,976.8,978.2,981.5,929.4,923.6,919.7,915.5,911.2,917.2,923.5,929.5,935.7,942.0,911.4,905.5,899.1,893.2,905.2,902.9,901.7,904.8,907.9,923.2,921.0,921.5,921.4,919.7,919.6,927.4,928.8,931.2,934.7,930.2,927.9,921.6,909.8,904.3,903.6,906.2,915.9,929.0,916.8,906.7,904.2,904.6,911.3,920.3,905.4,904.9,907.3,926.5,908.4,906.1,907.0
21,0,0,0.975,-45.0,-151.0,921.4,0.153,-0.189,0.024,-130.9,-129.6,-128.1,-125.6,-119.0,-106.3,-89.0,-68.9,-48.8,-31.0,-16.3,-2.7,8.9,16.4,20.1,22.7,23.6,-110.0,-98.5,-84.2,-69.7,-55.9,-28.5,-16.0,-4.1,7.9,16.9,-41.0,-39.7,-38.4,-37.2,-56.8,-48.2,-39.7,-32.2,-25.4,-92.1,-82.7,-73.3,-65.1,-73.3,-82.5,-23.5,-14.9,-5.9,1.8,-5.3,-14.1,-76.6,-61.5,-48.7,-40.5,-31.6,-22.2,-14.0,-22.2,-31.2,-40.7,-49.7,-62.6,-71.4,-49.5,-41.1,-32.0,-18.0,-31.8,-41.0,-49.7,-190.7,-170.6,-151.1,-132.7,-115.3,-100.4,-88.8,-79.3,-76.1,-78.1,-86.5,-98.4,-114.2,-133.9,-154.5,-175.3,-196.3,-199.5,-206.6,-208.4,-206.3,-202.2,-203.4,-208.4,-211.0,-210.2,-203.9,-189.2,-177.0,-164.9,-152.6,-146.3,-143.3,-140.9,-143.5,-146.1,-188.2,-191.4,-191.8,-187.4,-185.8,-185.7,-188.5,-193.2,-193.3,-190.4,-187.6,-187.3,-124.1,-129.1,-130.9,-128.9,-130.9,-128.8,-124.5,-116.0,-111.8,-111.0,-111.7,-115.5,-123.6,-124.3,-123.5,-124.2,-124.0,-121.5,-120.6,-121.4,958.1,956.2,956.5,956.1,954.0,948.0,936.5,922.3,919.8,929.8,949.3,965.7,975.9,978.9,978.1,978.7,981.6,929.2,923.3,919.4,915.5,911.5,917.3,923.8,929.9,936.0,941.9,911.5,905.1,898.3,892.0,904.0,901.8,900.7,904.2,907.6,923.0,920.8,921.1,921.3,919.3,919.3,927.9,929.0,931.5,934.9,930.4,928.3,918.8,907.1,901.9,901.4,903.9,913.6,927.1,912.7,901.7,899.2,899.7,906.9,917.1,903.2,902.8,905.2,924.0,903.5,901.2,902.1
22,0,0,0.975,-43.9,-150.5,917.3,0.155,-0.189,0.023,-129.7,-128.6,-127.3,-125.0,-118.8,-106.4,-89.1,-68.5,-47.7,-29.2,-14.1,-0.3,10.8,17.7,21.0,23.2,23.9,-108.9,-97.5,-83.2,-68.7,-54.9,-27.7,-15.3,-3.4,8.6,17.3,-40.1,-38.7,-37.4,-36.1,-55.6,-47.1,-38.6,-31.2,-24.4,-91.0,-81.6,-72.3,-64.2,-72.4,-81.4,-22.7,-14.1,-5.2,2.5,-4.7,-13.4,-75.7,-60.1,-47.2,-39.3,-30.7,-21.2,-12.6,-20.9,-30.0,-39.1,-47.7,-60.8,-70.5,-47.9,-39.7,-31.0,-16.5,-30.6,-39.5,-47.8,-190.3,-170.5,-151.3,-133.2,-115.8,-100.8,-89.0,-79.1,-75.7,-77.8,-86.7,-99.0,-115.0,-134.6,-154.7,-174.8,-195.2,-198.9,-205.9,-207.8,-205.5,-201.2,-202.4,-207.5,-210.2,-209.4,-203.2,-188.5,-176.3,-164.3,-152.0,-145.4,-142.4,-140.1,-142.7,-145.4,-187.5,-190.8,-191.1,-186.9,-185.2,-185.0,-187.9,-192.6,-192.7,-189.7,-187.0,-186.7,-123.8,-128.0,-129.4,-127.6,-129.5,-128.0,-124.5,-116.3,-112.3,-111.4,-112.0,-115.5,-123.2,-122.9,-122.2,-123.0,-123.8,-121.7,-120.8,-121.5,955.2,953.4,953.5,953.2,951.3,945.1,933.4,918.6,915.8,926.2,946.4,963.4,973.7,976.2,974.9,974.9,977.6,925.8,919.5,915.5,911.6,907.6,913.4,919.9,926.2,932.3,938.2,907.5,900.9,893.8,887.1,899.9,897.7,896.6,900.1,903.8,919.4,917.1,917.4,917.9,915.7,915.7,924.6,925.6,928.1,931.5,927.0,925.0,915.1,903.1,897.8,897.6,900.0,909.9,924.1,908.5,896.9,894.3,894.8,902.4,913.3,899.2,898.9,901.4,920.7,898.9,896.4,897.3
