,Unnamed: 0,face,confidence,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28,Y_29,Y_30,Y_31,Y_32,Y_33,Y_34,Y_35,Y_36,Y_37,Y_38,Y_39,Y_40,Y_41,Y_42,Y_43,Y_44,Y_45,Y_46,Y_47,Y_48,Y_49,Y_50,Y_51,Y_52,Y_53,Y_54,Y_55,Y_56,Y_57,Y_58,Y_59,Y_60,Y_61,Y_62,Y_63,Y_64,Y_65,Y_66,Y_67,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19,Z_20,Z_21,Z_22,Z_23,Z_24,Z_25,Z_26,Z_27,Z_28,Z_29,Z_30,Z_31,Z_32,Z_33,Z_34,Z_35,Z_36,Z_37,Z_38,Z_39,Z_40,Z_41,Z_42,Z_43,Z_44,Z_45,Z_46,Z_47,Z_48,Z_49,Z_50,Z_51,Z_52,Z_53,Z_54,Z_55,Z_56,Z_57,Z_58,Z_59,Z_60,Z_61,Z_62,Z_63,Z_64,Z_65,Z_66,Z_67
42,0,0,0.975,-161.6,-203.0,1104.3,0.215,-0.271,0.014,-246.3,-245.7,-244.1,-239.9,-231.4,-217.8,-200.6,-181.2,-162.2,-146.1,-133.7,-122.2,-112.9,-106.6,-103.1,-100.5,-99.5,-222.2,-212.5,-199.3,-185.4,-172.4,-142.3,-131.4,-121.4,-111.6,-104.5,-156.9,-155.0,-153.0,-151.2,-168.7,-161.5,-154.3,-147.8,-142.2,-206.6,-197.4,-187.9,-179.9,-187.8,-197.2,-140.2,-132.2,-123.3,-116.9,-122.6,-131.3,-183.3,-170.8,-160.5,-153.9,-147.3,-139.8,-134.3,-139.8,-147.1,-154.2,-161.4,-171.5,-178.1,-161.4,-154.6,-147.9,-137.6,-148.0,-154.7,-161.6,-240.1,-220.3,-201.1,-182.3,-164.5,-148.7,-136.3,-126.9,-124.7,-128.4,-139.3,-153.4,-170.3,-189.4,-208.9,-228.8,-249.0,-252.9,-261.1,-264.3,-263.1,-259.7,-262.1,-267.0,-269.4,-267.8,-261.4,-241.6,-228.9,-216.4,-203.7,-194.6,-192.4,-190.6,-192.9,-195.4,-236.7,-240.6,-241.1,-237.0,-234.1,-233.6,-239.4,-244.2,-244.6,-241.7,-237.8,-237.2,-167.6,-173.8,-177.0,-175.3,-177.3,-174.7,-169.8,-161.2,-157.4,-156.4,-156.8,-159.8,-167.6,-169.6,-169.2,-170.0,-169.2,-167.4,-166.5,-166.9,1125.5,1125.4,1127.3,1127.6,1124.6,1118.5,1108.9,1099.5,1099.3,1108.7,1123.8,1136.1,1142.8,1144.2,1143.7,1144.2,1146.6,1098.0,1094.1,1090.2,1086.5,1083.1,1087.8,1093.8,1100.0,1105.0,1109.5,1084.3,1078.4,1072.1,1066.1,1077.2,1076.6,1076.2,1078.6,1081.5,1094.1,1091.3,1091.3,1091.1,1090.4,1090.6,1097.3,1098.2,1100.6,1104.9,1100.2,1097.9,1087.0,1077.9,1074.7,1074.6,1076.3,1083.4,1094.0,1083.9,1077.5,1075.4,1075.3,1078.4,1085.0,1076.8,1076.8,1078.4,1090.7,1078.2,1076.3,1076.4
43,0,0,0.975,-165.1,-203.9,1107.8,0.201,-0.28,0.014,-250.0,-249.3,-247.7,-243.8,-236.0,-222.9,-205.6,-185.7,-166.2,-149.5,-136.9,-125.2,-116.0,-109.8,-106.5,-104.0,-103.1,-225.8,-216.0,-202.6,-188.5,-175.3,-145.7,-134.7,-124.6,-114.7,-107.6,-160.1,-158.2,-156.3,-154.4,-172.1,-164.8,-157.5,-151.0,-145.3,-210.1,-200.8,-191.3,-183.3,-191.2,-200.6,-143.5,-135.5,-126.7,-120.2,-125.9,-134.6,-186.7,-174.1,-163.7,-157.2,-150.5,-143.1,-137.6,-143.1,-150.4,-157.4,-164.6,-174.8,-181.5,-164.7,-157.9,-151.1,-140.9,-151.2,-158.0,-164.8,-239.8,-220.1,-201.2,-182.8,-165.3,-149.9,-137.9,-128.5,-126.1,-129.6,-140.1,-154.1,-171.0,-190.2,-209.7,-229.5,-249.7,-253.5,-261.8,-264.9,-263.8,-260.4,-262.9,-267.9,-270.3,-268.7,-262.2,-242.3,-229.7,-217.2,-204.6,-195.6,-193.3,-191.5,-193.8,-196.3,-237.3,-241.2,-241.6,-237.7,-234.8,-234.3,-240.2,-244.9,-245.2,-242.4,-238.6,-238.0,-168.7,-174.9,-178.1,-176.4,-178.4,-175.7,-170.8,-162.7,-159.2,-158.3,-158.7,-161.5,-168.7,-170.7,-170.3,-171.0,-170.3,-169.0,-168.1,-168.6,1129.2,1128.3,1129.7,1129.9,1127.2,1121.5,1111.9,1101.8,1101.2,1110.6,1126.4,1139.5,1147.0,1149.0,1149.2,1150.1,1153.1,1102.5,1098.6,1094.7,1090.9,1087.3,1092.1,1098.2,1104.6,1110.0,1114.7,1088.5,1082.6,1076.3,1070.2,1080.8,1080.2,1079.9,1082.3,1085.2,1098.2,1095.4,1095.3,1095.2,1094.3,1094.5,1101.6,1102.5,1104.9,1109.2,1104.5,1102.1,1090.0,1081.2,1078.0,1077.9,1079.5,1086.7,1097.3,1086.7,1080.0,1078.0,1078.0,1081.3,1088.0,1079.9,1079.8,1081.3,1094.0,1080.9,1079.1,1079.3
44,0,0,0.975,-168.2,-205.1,1113.4,0.194,-0.282,0.008,-254.4,-253.4,-251.7,-247.9,-240.3,-227.0,-209.2,-188.6,-168.4,-151.3,-138.5,-126.8,-117.8,-112.1,-109.3,-107.3,-106.9,-229.6,-219.5,-206.2,-192.0,-178.7,-148.8,-137.9,-127.8,-118.0,-110.9,-163.2,-161.2,-159.2,-157.3,-175.6,-168.0,-160.4,-153.8,-148.0,-213.7,-204.3,-194.7,-186.7,-194.7,-204.1,-146.9,-138.8,-129.8,-123.2,-129.0,-137.7,-191.9,-178.3,-167.2,-160.1,-153.0,-145.2,-139.3,-145.0,-152.5,-160.1,-167.8,-178.9,-186.7,-168.1,-160.8,-153.4,-142.7,-153.4,-160.7,-168.1,-240.6,-220.8,-201.7,-183.2,-165.9,-150.7,-139.0,-129.8,-127.6,-131.4,-142.2,-156.3,-173.2,-192.3,-211.3,-230.6,-250.2,-254.3,-262.4,-265.6,-264.5,-261.2,-263.7,-268.7,-271.0,-269.5,-263.0,-242.9,-230.4,-218.1,-205.6,-196.4,-194.1,-192.3,-194.6,-197.2,-237.8,-241.7,-242.2,-238.0,-235.2,-234.8,-240.7,-245.6,-246.1,-243.1,-239.3,-238.7,-170.6,-176.8,-179.8,-178.1,-180.2,-177.8,-173.0,-164.8,-161.0,-159.9,-160.3,-163.2,-170.6,-172.2,-171.9,-172.7,-172.4,-170.8,-169.8,-170.2,1136.1,1135.0,1136.0,1135.8,1133.4,1127.5,1117.5,1106.4,1105.6,1115.3,1131.9,1145.3,1152.6,1154.1,1153.9,1155.2,1158.5,1107.9,1104.2,1100.5,1096.6,1093.1,1098.1,1104.6,1110.9,1116.4,1120.9,1094.4,1088.6,1082.3,1076.3,1086.9,1086.1,1085.7,1088.1,1091.0,1103.6,1100.8,1100.8,1100.8,1099.7,1099.8,1107.9,1108.9,1111.4,1115.6,1110.8,1108.4,1096.2,1086.9,1083.3,1083.1,1085.1,1092.8,1104.3,1092.4,1084.5,1082.1,1082.2,1086.5,1094.4,1085.0,1085.0,1086.8,1100.9,1085.7,1083.6,1083.9
45,0,0,0.975,-170.1,-204.8,1115.6,0.184,-0.291,0.011,-256.0,-254.8,-253.2,-249.7,-242.4,-229.3,-211.6,-190.8,-170.6,-153.7,-141.0,-129.5,-120.3,-114.4,-111.5,-109.5,-109.2,-231.5,-221.3,-208.0,-193.9,-180.7,-150.5,-139.5,-129.5,-119.7,-112.5,-165.1,-163.1,-161.1,-159.2,-177.9,-170.0,-162.2,-155.4,-149.5,-215.5,-206.1,-196.5,-188.5,-196.5,-205.8,-148.7,-140.6,-131.6,-124.9,-130.7,-139.4,-195.1,-181.1,-169.7,-161.9,-154.0,-146.0,-140.2,-145.9,-153.5,-161.8,-170.2,-181.7,-189.8,-170.5,-162.6,-154.5,-143.5,-154.5,-162.5,-170.6,-240.0,-220.2,-201.2,-182.8,-165.6,-150.4,-138.6,-129.2,-126.9,-130.3,-140.6,-154.4,-171.2,-190.6,-210.0,-229.7,-249.8,-253.8,-261.9,-265.1,-264.2,-261.0,-263.7,-268.6,-270.9,-269.2,-262.6,-242.6,-230.0,-217.6,-205.0,-196.1,-193.8,-191.8,-194.3,-196.8,-237.3,-241.3,-241.8,-237.6,-234.9,-234.5,-240.2,-245.2,-245.7,-242.7,-239.0,-238.3,-171.0,-177.2,-180.0,-178.3,-180.5,-178.2,-173.4,-165.1,-161.1,-159.9,-160.4,-163.5,-171.0,-172.6,-172.1,-173.1,-172.8,-170.8,-169.7,-170.1,1137.1,1135.5,1136.1,1136.0,1133.8,1128.2,1118.4,1107.1,1106.2,1116.1,1133.0,1146.9,1154.6,1156.8,1156.8,1158.4,1162.2,1110.0,1106.4,1102.8,1099.0,1095.6,1100.6,1107.0,1113.5,1119.0,1123.7,1096.8,1091.0,1084.8,1078.9,1089.3,1088.3,1087.8,1090.3,1093.4,1105.5,1102.9,1103.1,1103.1,1101.8,1101.8,1110.1,1111.2,1113.6,1117.7,1112.9,1110.6,1098.5,1089.0,1085.4,1085.2,1087.3,1095.3,1106.9,1094.8,1086.2,1083.7,1083.8,1088.4,1096.7,1086.9,1086.8,1088.7,1103.6,1087.8,1085.5,1085.9
46,0,0,0.975,-169.2,-203.8,1112.5,0.225,-0.288,-0.017,-260.8,-259.0,-256.4,-250.9,-240.5,-224.6,-205.3,-184.8,-165.4,-149.2,-137.3,-126.5,-118.2,-113.1,-110.9,-109.7,-110.3,-231.6,-220.5,-207.0,-193.0,-179.6,-149.7,-139.1,-129.1,-119.5,-113.1,-163.9,-162.0,-159.8,-157.8,-177.0,-168.9,-160.9,-154.0,-148.2,-214.8,-205.4,-196.0,-188.2,-196.0,-205.3,-148.8,-140.6,-131.7,-125.1,-130.9,-139.5,-195.4,-181.0,-169.1,-161.1,-153.1,-145.1,-139.4,-144.9,-152.3,-160.7,-169.3,-181.4,-190.6,-169.5,-161.5,-153.3,-142.9,-153.2,-161.4,-169.7,-240.5,-218.6,-197.3,-177.1,-159.4,-144.9,-134.4,-127.1,-126.7,-131.8,-144.0,-158.8,-176.2,-195.3,-213.9,-232.9,-252.3,-251.3,-259.5,-262.7,-261.7,-258.2,-261.2,-266.3,-268.7,-267.4,-260.8,-240.8,-228.3,-215.8,-203.3,-194.7,-192.6,-190.7,-193.4,-196.3,-235.1,-239.1,-239.7,-235.6,-232.8,-232.3,-238.8,-243.7,-244.4,-241.7,-237.9,-237.0,-170.4,-176.8,-179.6,-178.1,-180.5,-178.9,-174.5,-164.8,-159.7,-158.1,-158.4,-161.8,-170.4,-172.5,-172.3,-173.7,-173.6,-169.3,-167.7,-167.9,1137.8,1137.6,1138.8,1137.8,1134.4,1128.0,1116.9,1106.0,1106.5,1117.4,1134.4,1146.3,1151.0,1150.3,1148.3,1149.6,1153.4,1103.0,1099.5,1096.3,1092.8,1089.2,1094.4,1101.7,1108.5,1114.8,1120.4,1091.9,1086.5,1080.6,1075.2,1085.3,1084.5,1084.1,1086.7,1089.9,1099.0,1096.7,1097.4,1097.7,1096.0,1095.6,1105.6,1106.8,1109.5,1113.9,1108.9,1106.3,1097.5,1087.3,1083.2,1083.2,1085.9,1094.8,1107.2,1094.6,1085.3,1082.2,1082.0,1087.0,1096.2,1084.6,1084.9,1087.5,1103.8,1087.0,1084.1,1084.2
47,0,0,0.975,-168.7,-203.2,1109.9,0.239,-0.297,-0.017,-260.2,-258.4,-255.7,-250.1,-239.7,-223.8,-204.8,-184.4,-165.1,-149.0,-137.1,-126.3,-117.9,-112.9,-110.7,-109.8,-110.6,-230.5,-219.5,-206.1,-192.1,-178.9,-149.2,-138.8,-129.0,-119.5,-113.2,-163.1,-161.2,-159.0,-156.9,-176.3,-168.1,-160.0,-153.2,-147.3,-213.9,-204.4,-195.1,-187.3,-195.2,-204.4,-148.3,-140.2,-131.3,-124.8,-130.5,-139.1,-195.5,-180.8,-168.3,-160.3,-152.4,-144.3,-138.7,-144.1,-151.6,-160.0,-168.7,-181.3,-190.8,-168.7,-160.7,-152.5,-142.2,-152.5,-160.7,-169.0,-239.7,-217.7,-196.3,-176.0,-158.3,-144.0,-133.5,-126.2,-125.8,-131.2,-143.7,-158.8,-176.4,-195.4,-213.9,-232.7,-251.9,-250.7,-258.8,-262.2,-261.2,-257.7,-260.8,-265.9,-268.4,-267.1,-260.5,-240.1,-227.7,-215.4,-202.9,-194.2,-192.1,-190.2,-193.0,-196.0,-234.3,-238.3,-238.9,-234.8,-232.0,-231.5,-238.0,-243.1,-243.9,-241.1,-237.4,-236.4,-170.2,-176.6,-179.4,-178.0,-180.5,-179.0,-174.7,-163.8,-158.0,-156.3,-156.5,-160.4,-170.2,-172.5,-172.3,-173.7,-173.7,-167.5,-165.7,-166.0,1133.6,1133.5,1134.8,1134.0,1130.9,1125.1,1114.7,1104.3,1104.9,1115.6,1132.1,1143.7,1147.8,1146.7,1144.7,1146.5,1150.5,1098.6,1095.3,1092.1,1088.7,1085.4,1091.1,1098.6,1105.5,1111.8,1117.3,1088.5,1083.1,1077.2,1071.9,1081.9,1081.3,1080.9,1083.6,1086.9,1095.0,1092.7,1093.5,1093.9,1092.2,1091.7,1102.4,1103.7,1106.4,1111.0,1105.8,1103.1,1095.4,1084.8,1080.4,1080.5,1083.3,1092.6,1105.8,1093.2,1083.6,1080.3,1080.0,1085.0,1094.4,1081.9,1082.2,1084.9,1102.5,1085.3,1082.2,1082.2
48,0,0,0.975,-168.2,-205.1,1113.8,0.22,-0.311,-0.025,-259.9,-257.9,-255.0,-249.2,-238.5,-222.4,-203.5,-183.4,-164.4,-148.6,-136.9,-126.0,-117.3,-111.9,-109.9,-109.3,-110.3,-230.1,-219.4,-206.2,-192.5,-179.5,-148.6,-138.5,-128.8,-119.4,-113.0,-162.9,-160.9,-158.7,-156.5,-175.4,-167.3,-159.3,-152.5,-146.7,-213.9,-204.5,-195.2,-187.4,-195.3,-204.5,-147.8,-139.9,-131.0,-124.5,-130.1,-138.7,-194.3,-179.8,-167.1,-159.2,-151.6,-143.5,-138.1,-143.2,-150.6,-158.9,-167.4,-180.2,-189.6,-167.5,-159.6,-151.7,-141.6,-151.7,-159.7,-167.9,-239.9,-217.8,-196.3,-176.0,-158.4,-144.3,-134.3,-127.1,-126.6,-131.7,-143.8,-158.7,-176.3,-195.8,-214.8,-234.3,-253.8,-252.4,-260.9,-264.4,-263.7,-260.4,-263.8,-269.0,-271.5,-270.3,-263.7,-242.2,-230.0,-218.0,-205.9,-196.7,-194.7,-193.0,-195.8,-198.8,-235.3,-239.6,-240.3,-236.2,-233.3,-232.8,-240.0,-245.1,-246.0,-243.3,-239.5,-238.4,-171.9,-179.4,-182.6,-181.3,-183.8,-182.0,-176.9,-165.2,-159.2,-157.5,-157.7,-161.7,-172.1,-175.4,-175.3,-176.7,-176.0,-168.8,-167.1,-167.2,1134.1,1133.9,1134.9,1134.0,1131.1,1125.4,1115.8,1106.3,1107.2,1117.8,1134.0,1145.9,1150.2,1149.0,1147.3,1149.5,1153.5,1100.3,1098.2,1095.8,1093.1,1090.3,1096.4,1104.1,1110.6,1116.7,1121.7,1093.2,1088.0,1082.5,1077.4,1085.5,1085.2,1085.1,1087.8,1091.0,1097.8,1096.0,1097.0,1097.4,1095.6,1094.9,1106.6,1108.2,1111.2,1115.6,1110.5,1107.6,1098.0,1087.9,1083.6,1083.8,1086.7,1096.3,1109.4,1097.0,1087.2,1083.9,1083.4,1088.1,1097.3,1084.9,1085.3,1088.1,1106.2,1089.1,1086.0,1085.8
49,0,0,0.975,-167.9,-209.0,1126.8,0.181,-0.304,-0.04,-260.5,-258.1,-255.1,-249.3,-238.3,-221.9,-202.3,-181.6,-162.7,-146.9,-135.1,-124.4,-116.1,-111.1,-109.3,-108.7,-109.8,-230.5,-220.7,-207.7,-193.8,-180.3,-149.2,-139.3,-129.5,-120.2,-113.6,-163.3,-161.2,-159.0,-156.9,-175.5,-167.4,-159.2,-152.4,-146.5,-212.4,-203.0,-194.4,-186.7,-194.3,-202.8,-148.3,-140.4,-132.0,-125.3,-131.3,-139.4,-193.6,-179.5,-167.0,-158.7,-150.8,-142.7,-137.4,-142.1,-149.4,-157.9,-166.7,-179.5,-189.1,-167.3,-159.1,-150.9,-140.8,-150.8,-159.0,-167.5,-243.0,-220.6,-198.8,-178.2,-160.7,-146.8,-137.1,-130.6,-130.1,-135.0,-146.4,-160.9,-178.4,-198.3,-218.0,-238.1,-258.3,-256.0,-265.5,-269.7,-269.1,-265.8,-269.2,-274.5,-276.8,-275.4,-268.4,-246.2,-234.4,-222.7,-210.9,-201.6,-199.6,-197.7,-200.6,-203.6,-238.5,-241.8,-242.7,-239.9,-237.0,-236.4,-243.6,-247.4,-248.1,-246.2,-242.9,-241.9,-176.2,-184.2,-187.5,-186.2,-188.6,-186.5,-181.0,-169.4,-163.6,-161.9,-162.1,-166.0,-176.4,-180.2,-180.1,-181.5,-180.2,-173.4,-171.7,-171.8,1149.4,1148.2,1148.6,1147.2,1143.4,1137.0,1125.8,1115.7,1117.7,1128.7,1146.0,1158.3,1163.2,1162.8,1161.3,1163.6,1168.7,1116.6,1114.7,1111.9,1109.2,1105.9,1111.0,1119.1,1125.9,1132.4,1137.2,1108.4,1103.2,1097.8,1092.7,1099.6,1099.5,1099.3,1102.3,1105.6,1112.0,1110.4,1111.6,1111.9,1109.9,1109.0,1120.7,1122.2,1125.0,1129.1,1124.2,1121.4,1110.2,1100.4,1096.4,1096.3,1099.3,1108.4,1121.6,1108.1,1098.3,1095.0,1094.6,1099.6,1109.5,1097.5,1097.8,1100.4,1118.3,1100.9,1097.8,1097.7
50,0,0,0.975,-167.1,-208.9,1131.2,0.141,-0.325,-0.018,-255.5,-253.3,-250.9,-246.5,-237.8,-223.7,-205.7,-185.0,-165.9,-150.0,-138.2,-126.8,-117.0,-110.7,-108.4,-107.5,-107.9,-229.7,-220.1,-206.8,-192.5,-179.1,-148.0,-137.6,-127.7,-118.2,-111.3,-163.1,-160.8,-158.6,-156.4,-174.8,-166.6,-158.5,-151.7,-145.6,-212.6,-203.0,-194.3,-186.1,-193.9,-202.4,-147.2,-139.4,-131.0,-124.0,-130.0,-138.2,-192.4,-177.9,-165.5,-157.2,-149.1,-140.9,-135.8,-140.5,-147.8,-156.5,-165.2,-178.2,-187.5,-166.0,-157.7,-149.4,-139.1,-149.5,-157.8,-166.5,-241.2,-220.6,-200.7,-181.8,-165.2,-151.0,-140.4,-131.7,-129.2,-132.2,-141.2,-154.2,-171.1,-191.6,-213.0,-234.7,-256.2,-257.0,-266.4,-270.4,-270.1,-267.1,-270.3,-275.8,-277.9,-275.7,-268.2,-245.6,-234.3,-223.2,-211.9,-202.4,-200.1,-198.3,-201.1,-203.8,-237.5,-240.7,-241.5,-239.2,-236.3,-235.6,-242.6,-246.1,-246.7,-245.1,-241.8,-240.8,-177.0,-185.1,-188.3,-186.9,-189.1,-186.8,-181.0,-169.4,-164.0,-162.6,-163.0,-167.1,-177.2,-181.1,-180.8,-181.9,-180.5,-173.4,-172.1,-172.4,1149.2,1146.0,1145.2,1144.3,1141.9,1137.1,1128.0,1118.3,1119.6,1130.0,1147.2,1160.9,1168.2,1170.5,1171.4,1175.3,1181.1,1123.5,1121.7,1118.2,1115.1,1111.6,1115.3,1124.2,1132.1,1139.8,1145.4,1113.4,1108.1,1102.7,1097.5,1103.7,1103.5,1103.4,1106.6,1110.1,1118.9,1117.0,1118.1,1118.3,1116.4,1115.5,1125.6,1127.8,1130.7,1134.9,1129.7,1126.7,1113.0,1103.3,1099.5,1099.2,1101.7,1111.0,1124.9,1110.7,1100.5,1097.7,1097.4,1102.6,1112.3,1100.3,1100.4,1102.4,1121.7,1103.2,1100.6,1100.7
51,0,0,0.975,-167.1,-207.8,1136.6,0.165,-0.261,-0.013,-252.7,-251.1,-249.4,-245.8,-238.4,-225.0,-207.7,-187.0,-166.6,-148.9,-135.2,-123.1,-113.3,-107.4,-104.9,-103.8,-103.8,-230.2,-221.2,-208.4,-194.5,-181.4,-148.5,-137.6,-127.4,-117.7,-110.2,-163.8,-161.9,-160.0,-158.2,-176.6,-168.2,-159.9,-152.7,-146.4,-214.0,-204.7,-195.8,-187.6,-195.7,-204.3,-146.0,-138.0,-129.3,-122.3,-128.6,-137.0,-192.8,-179.4,-167.4,-158.8,-150.3,-141.4,-135.3,-141.0,-149.2,-158.4,-167.5,-179.8,-187.7,-167.9,-159.3,-150.5,-138.8,-150.5,-159.5,-168.4,-241.3,-221.7,-203.0,-184.9,-167.9,-152.9,-141.1,-131.0,-128.1,-131.5,-141.9,-155.5,-172.6,-192.3,-212.2,-232.5,-252.6,-256.6,-265.6,-269.3,-268.6,-265.4,-268.2,-273.4,-275.6,-274.2,-267.7,-244.8,-232.8,-221.0,-209.0,-200.7,-198.2,-196.1,-199.0,-201.9,-238.2,-241.5,-242.2,-239.6,-236.9,-236.3,-242.8,-246.3,-246.9,-245.0,-241.9,-241.1,-175.3,-183.3,-186.3,-184.8,-187.1,-184.9,-178.8,-167.9,-162.3,-160.8,-161.2,-165.3,-175.5,-178.7,-178.4,-179.5,-178.3,-171.9,-170.5,-170.9,1157.7,1156.1,1157.1,1157.5,1155.6,1149.4,1139.1,1127.6,1126.6,1136.2,1152.4,1166.2,1172.9,1173.7,1172.7,1175.2,1179.6,1132.3,1129.5,1125.7,1122.0,1118.4,1122.7,1129.1,1134.6,1139.5,1143.0,1119.2,1113.9,1108.5,1103.2,1111.8,1110.9,1110.2,1112.5,1115.2,1127.4,1124.9,1125.3,1125.1,1124.2,1124.0,1131.3,1132.5,1134.6,1138.0,1133.8,1131.7,1120.6,1110.5,1106.5,1105.9,1108.1,1116.7,1128.9,1117.3,1108.1,1105.5,1105.5,1110.4,1119.5,1107.7,1107.5,1109.2,1126.0,1110.3,1108.1,1108.5
52,0,0,0.975,-164.5,-201.6,1126.8,0.221,-0.201,-0.015,-249.0,-247.6,-245.6,-241.6,-233.8,-220.5,-203.3,-183.7,-163.4,-145.5,-131.3,-118.8,-108.9,-102.9,-100.2,-98.8,-98.8,-227.6,-217.9,-205.1,-191.5,-178.8,-146.6,-135.3,-124.8,-114.7,-107.1,-161.6,-159.9,-158.3,-156.6,-175.0,-166.6,-158.3,-150.9,-144.4,-212.2,-203.0,-193.8,-185.5,-193.8,-202.6,-143.4,-135.4,-126.5,-119.3,-125.8,-134.4,-190.5,-178.0,-166.3,-157.8,-149.1,-139.9,-133.3,-139.5,-148.2,-157.6,-166.7,-178.5,-185.5,-166.8,-158.2,-149.3,-137.1,-149.3,-158.4,-167.2,-237.1,-217.3,-198.4,-180.3,-163.2,-148.2,-136.1,-126.1,-123.4,-127.2,-138.3,-152.6,-169.7,-188.9,-208.2,-228.0,-247.8,-250.9,-258.6,-261.3,-260.0,-256.4,-259.2,-264.3,-266.8,-265.7,-259.8,-238.5,-225.6,-213.1,-200.3,-193.9,-191.1,-188.9,-191.9,-194.9,-234.1,-237.3,-237.9,-234.6,-232.3,-231.9,-237.5,-241.6,-242.1,-240.0,-236.8,-236.1,-169.2,-176.5,-179.3,-177.7,-180.1,-178.2,-172.6,-161.7,-155.7,-154.2,-154.7,-159.0,-169.2,-172.1,-171.8,-172.9,-172.0,-165.7,-164.2,-164.7,1153.9,1153.9,1156.3,1157.5,1155.9,1149.2,1137.5,1124.6,1122.1,1130.6,1146.0,1158.5,1164.4,1164.0,1161.4,1162.0,1164.6,1124.8,1120.4,1115.9,1111.2,1106.6,1109.1,1114.5,1119.4,1123.8,1127.8,1107.3,1102.1,1096.6,1091.4,1103.0,1101.1,1099.8,1101.6,1104.0,1120.2,1116.9,1116.4,1115.8,1115.6,1116.2,1119.1,1119.6,1121.1,1124.3,1120.5,1119.0,1115.6,1103.9,1098.8,1097.6,1099.3,1107.5,1119.1,1109.2,1101.4,1099.5,1100.2,1105.5,1113.8,1100.8,1099.8,1101.2,1116.6,1102.8,1101.2,1102.3
53,0,0,0.975,-162.4,-197.1,1127.7,0.253,-0.156,-0.02,-246.4,-244.6,-241.8,-237.2,-228.8,-215.3,-198.7,-179.7,-160.3,-142.8,-128.5,-115.7,-105.4,-99.2,-96.6,-95.1,-94.9,-226.8,-216.7,-203.7,-190.1,-177.4,-145.2,-133.5,-122.4,-111.7,-103.7,-160.2,-158.7,-157.2,-155.7,-173.6,-165.3,-157.1,-149.7,-143.2,-211.0,-201.9,-192.0,-183.5,-192.1,-201.8,-141.6,-133.5,-124.0,-116.5,-123.0,-132.2,-189.2,-176.9,-165.2,-157.0,-148.5,-138.8,-131.2,-138.2,-147.3,-156.5,-165.4,-177.3,-184.3,-165.5,-157.2,-148.5,-135.2,-148.4,-157.2,-165.9,-235.6,-215.2,-195.6,-176.8,-159.3,-143.8,-131.2,-121.2,-118.9,-123.1,-134.5,-149.0,-165.9,-185.0,-204.4,-224.6,-245.0,-246.2,-253.9,-256.3,-255.0,-251.5,-254.0,-259.1,-261.4,-260.2,-254.1,-233.7,-220.9,-208.3,-195.5,-188.7,-186.2,-184.0,-186.9,-189.8,-230.0,-234.0,-234.4,-229.8,-227.3,-227.0,-232.7,-238.0,-238.6,-235.8,-232.0,-231.1,-164.8,-171.5,-174.3,-172.7,-175.0,-173.4,-168.4,-156.5,-150.2,-148.6,-149.1,-153.7,-164.8,-167.3,-166.9,-168.1,-167.6,-160.1,-158.6,-159.1,1158.0,1158.6,1160.7,1161.3,1159.5,1153.3,1142.9,1130.4,1126.9,1133.7,1146.7,1157.0,1161.0,1159.6,1157.1,1157.4,1159.3,1126.4,1121.2,1116.0,1110.6,1105.9,1107.0,1112.0,1116.3,1120.4,1124.6,1106.4,1101.4,1096.2,1091.3,1104.2,1102.0,1100.4,1101.7,1103.6,1121.9,1118.2,1117.2,1116.2,1116.5,1117.7,1117.6,1117.8,1119.1,1122.3,1118.6,1117.3,1119.9,1107.3,1101.3,1099.9,1100.9,1108.7,1120.2,1110.9,1103.5,1102.4,1103.5,1109.5,1118.1,1103.4,1102.1,1102.8,1117.9,1104.7,1103.8,1105.2
